customer_id,customer_name,segment,region,city,industry
C01837,Customer 1837,Enterprise,North,Lucknow,Manufacturing
C01838,Customer 1838,Enterprise,South,Bengaluru,Automotive
C01839,Customer 1839,Mid-Market,East,Guwahati,Logistics
C01840,Customer 1840,SMB,East,Kolkata,Healthcare
C01841,Customer 1841,Mid-Market,North,Chandigarh,Manufacturing
C01842,Customer 1842,Mid-Market,West,Mumbai,Construction
C01843,Customer 1843,Mid-Market,North,Lucknow,Logistics
C01844,Customer 1844,SMB,Central,Indore,Logistics
C01845,Customer 1845,Mid-Market,North,Lucknow,Healthcare
C01846,Customer 1846,SMB,West,Mumbai,Healthcare
C01847,Customer 1847,SMB,South,Chennai,Construction
C01848,Customer 1848,Mid-Market,West,Pune,Healthcare
C01849,Customer 1849,SMB,South,Bengaluru,Energy
C01850,Customer 1850,Mid-Market,East,Kolkata,Manufacturing
C01851,Customer 1851,Mid-Market,South,Chennai,Automotive
C01852,Customer 1852,Enterprise,Central,Indore,Manufacturing
C01853,Customer 1853,Mid-Market,West,Mumbai,Energy
C01854,Customer 1854,Enterprise,East,Bhubaneswar,Manufacturing
C01855,Customer 1855,Enterprise,Central,Indore,Energy
C01856,Customer 1856,Enterprise,Central,Indore,Construction
C01857,Customer 1857,Mid-Market,South,Hyderabad,Manufacturing
C01858,Customer 1858,Mid-Market,South,Chennai,Construction
C01859,Customer 1859,Mid-Market,South,Chennai,Automotive
C01860,Customer 1860,Mid-Market,South,Chennai,Manufacturing
C01861,Customer 1861,SMB,West,Mumbai,Automotive
C01862,Customer 1862,SMB,Central,Nagpur,Construction
C01863,Customer 1863,Enterprise,Central,Indore,Logistics
C01864,Customer 1864,Mid-Market,West,Ahmedabad,Construction
C01865,Customer 1865,Mid-Market,West,Pune,Energy
C01866,Customer 1866,SMB,Central,Indore,Manufacturing
C01867,Customer 1867,Mid-Market,Central,Bhopal,Logistics
C01868,Customer 1868,SMB,North,Delhi,Automotive
C01869,Customer 1869,Enterprise,West,Mumbai,Logistics
C01870,Customer 1870,Mid-Market,Central,Bhopal,Logistics
C01871,Customer 1871,SMB,South,Hyderabad,Logistics
C01872,Customer 1872,Mid-Market,South,Chennai,Construction
C01873,Customer 1873,SMB,Central,Nagpur,Manufacturing
C01874,Customer 1874,Enterprise,Central,Bhopal,Logistics
C01875,Customer 1875,Enterprise,Central,Nagpur,Automotive
C01876,Customer 1876,Enterprise,East,Kolkata,Energy
C01877,Customer 1877,Enterprise,South,Bengaluru,Automotive
C01878,Customer 1878,Enterprise,South,Chennai,Automotive
C01879,Customer 1879,Mid-Market,West,Mumbai,Energy
C01880,Customer 1880,Mid-Market,West,Pune,Logistics
C01881,Customer 1881,Mid-Market,West,Mumbai,Healthcare
C01882,Customer 1882,Mid-Market,West,Mumbai,Construction
C01883,Customer 1883,Enterprise,South,Hyderabad,Healthcare
C01884,Customer 1884,Mid-Market,East,Kolkata,Automotive
C01885,Customer 1885,Enterprise,South,Hyderabad,Logistics
C01886,Customer 1886,SMB,South,Chennai,Automotive
C01887,Customer 1887,Enterprise,North,Delhi,Healthcare
C01888,Customer 1888,Mid-Market,North,Delhi,Healthcare
C01889,Customer 1889,SMB,Central,Indore,Automotive
C01890,Customer 1890,Mid-Market,South,Chennai,Energy
C01891,Customer 1891,Mid-Market,South,Hyderabad,Manufacturing
C01892,Customer 1892,Mid-Market,East,Bhubaneswar,Manufacturing
C01893,Customer 1893,Enterprise,West,Mumbai,Energy
C01894,Customer 1894,Mid-Market,North,Lucknow,Healthcare
C01895,Customer 1895,SMB,South,Bengaluru,Logistics
C01896,Customer 1896,SMB,North,Lucknow,Construction
C01897,Customer 1897,Mid-Market,West,Mumbai,Manufacturing
C01898,Customer 1898,Mid-Market,South,Chennai,Healthcare
C01899,Customer 1899,SMB,North,Delhi,Construction
C01900,Customer 1900,Mid-Market,North,Delhi,Healthcare
C01901,Customer 1901,Mid-Market,West,Pune,Manufacturing
C01902,Customer 1902,Enterprise,North,Delhi,Energy
C01903,Customer 1903,Enterprise,Central,Indore,Manufacturing
C01904,Customer 1904,Mid-Market,North,Chandigarh,Energy
C01905,Customer 1905,Enterprise,West,Mumbai,Automotive
C01906,Customer 1906,Enterprise,South,Hyderabad,Construction
C01907,Customer 1907,Enterprise,South,Chennai,Construction
C01908,Customer 1908,SMB,North,Delhi,Energy
C01909,Customer 1909,Enterprise,East,Bhubaneswar,Energy
C01910,Customer 1910,Enterprise,Central,Indore,Healthcare
C01911,Customer 1911,Mid-Market,North,Chandigarh,Automotive
C01912,Customer 1912,Mid-Market,North,Delhi,Healthcare
C01913,Customer 1913,SMB,Central,Indore,Healthcare
C01914,Customer 1914,SMB,West,Mumbai,Construction
C01915,Customer 1915,Mid-Market,North,Lucknow,Manufacturing
C01916,Customer 1916,Mid-Market,North,Delhi,Healthcare
C01917,Customer 1917,Mid-Market,West,Ahmedabad,Healthcare
C01918,Customer 1918,Enterprise,East,Guwahati,Logistics
C01919,Customer 1919,Mid-Market,West,Pune,Manufacturing
C01920,Customer 1920,Enterprise,Central,Indore,Healthcare
C01921,Customer 1921,Enterprise,West,Ahmedabad,Automotive
C01922,Customer 1922,Mid-Market,South,Chennai,Energy
C01923,Customer 1923,Enterprise,West,Mumbai,Manufacturing
C01924,Customer 1924,Enterprise,South,Chennai,Healthcare
C01925,Customer 1925,Mid-Market,South,Chennai,Energy
C01926,Customer 1926,Mid-Market,North,Delhi,Healthcare
C01927,Customer 1927,Enterprise,South,Bengaluru,Healthcare
C01928,Customer 1928,Enterprise,East,Guwahati,Energy
C01929,Customer 1929,Enterprise,North,Delhi,Manufacturing
C01930,Customer 1930,Mid-Market,South,Hyderabad,Logistics
C01931,Customer 1931,SMB,West,Mumbai,Construction
C01932,Customer 1932,SMB,West,Ahmedabad,Automotive
C01933,Customer 1933,Mid-Market,East,Kolkata,Construction
C01934,Customer 1934,Mid-Market,East,Kolkata,Energy
C01935,Customer 1935,SMB,East,Kolkata,Automotive
C01936,Customer 1936,Mid-Market,North,Delhi,Healthcare
C01937,Customer 1937,Enterprise,West,Pune,Logistics
C01938,Customer 1938,Enterprise,West,Mumbai,Automotive
C01939,Customer 1939,Mid-Market,South,Chennai,Healthcare
C01940,Customer 1940,Mid-Market,North,Chandigarh,Automotive
C01941,Customer 1941,Enterprise,South,Bengaluru,Healthcare
C01942,Customer 1942,Mid-Market,South,Chennai,Construction
C01943,Customer 1943,Mid-Market,South,Hyderabad,Manufacturing
C01944,Customer 1944,Mid-Market,North,Lucknow,Logistics
C01945,Customer 1945,Mid-Market,Central,Indore,Healthcare
C01946,Customer 1946,Mid-Market,Central,Bhopal,Automotive
C01947,Customer 1947,Mid-Market,North,Chandigarh,Healthcare
C01948,Customer 1948,Enterprise,Central,Bhopal,Logistics
C01949,Customer 1949,Enterprise,North,Chandigarh,Logistics
C01950,Customer 1950,SMB,Central,Bhopal,Manufacturing
C01951,Customer 1951,Mid-Market,Central,Nagpur,Manufacturing
C01952,Customer 1952,Enterprise,North,Delhi,Manufacturing
C01953,Customer 1953,Mid-Market,East,Kolkata,Automotive
C01954,Customer 1954,SMB,Central,Bhopal,Healthcare
C01955,Customer 1955,SMB,Central,Bhopal,Energy
C01956,Customer 1956,SMB,Central,Nagpur,Construction
C01957,Customer 1957,Mid-Market,West,Ahmedabad,Construction
C01958,Customer 1958,Mid-Market,North,Delhi,Energy
C01959,Customer 1959,Mid-Market,Central,Indore,Construction
C01960,Customer 1960,Enterprise,West,Pune,Construction
C01961,Customer 1961,Mid-Market,West,Pune,Healthcare
C01962,Customer 1962,Mid-Market,South,Chennai,Healthcare
C01963,Customer 1963,Enterprise,West,Ahmedabad,Manufacturing
C01964,Customer 1964,SMB,North,Delhi,Construction
C01965,Customer 1965,Mid-Market,East,Guwahati,Automotive
C01966,Customer 1966,Enterprise,North,Chandigarh,Automotive
C01967,Customer 1967,Mid-Market,East,Guwahati,Healthcare
C01968,Customer 1968,SMB,Central,Indore,Healthcare
C01969,Customer 1969,SMB,West,Mumbai,Manufacturing
C01970,Customer 1970,Mid-Market,West,Mumbai,Automotive
C01971,Customer 1971,SMB,South,Chennai,Healthcare
C01972,Customer 1972,SMB,Central,Indore,Automotive
C01973,Customer 1973,SMB,East,Guwahati,Automotive
C01974,Customer 1974,SMB,South,Chennai,Energy
C01975,Customer 1975,Mid-Market,North,Delhi,Manufacturing
C01976,Customer 1976,SMB,North,Lucknow,Logistics
C01977,Customer 1977,Mid-Market,West,Mumbai,Construction
C01978,Customer 1978,SMB,Central,Indore,Manufacturing
C01979,Customer 1979,Enterprise,East,Bhubaneswar,Energy
C01980,Customer 1980,SMB,North,Delhi,Automotive
C01981,Customer 1981,SMB,Central,Indore,Construction
C01982,Customer 1982,Mid-Market,South,Bengaluru,Energy
C01983,Customer 1983,SMB,Central,Nagpur,Logistics
C01984,Customer 1984,Mid-Market,South,Bengaluru,Logistics
C01985,Customer 1985,Enterprise,West,Mumbai,Energy
C01986,Customer 1986,Enterprise,Central,Nagpur,Automotive
C01987,Customer 1987,SMB,South,Hyderabad,Logistics
C01988,Customer 1988,Mid-Market,East,Guwahati,Manufacturing
C01989,Customer 1989,Mid-Market,Central,Indore,Energy
C01990,Customer 1990,Mid-Market,North,Chandigarh,Automotive
C01991,Customer 1991,Mid-Market,North,Lucknow,Manufacturing
C01992,Customer 1992,Mid-Market,East,Bhubaneswar,Manufacturing
C01993,Customer 1993,SMB,South,Bengaluru,Logistics
C01994,Customer 1994,Mid-Market,North,Chandigarh,Construction
C01995,Customer 1995,SMB,West,Pune,Energy
C01996,Customer 1996,Mid-Market,East,Kolkata,Construction
C01997,Customer 1997,SMB,South,Hyderabad,Energy
C01998,Customer 1998,Mid-Market,South,Bengaluru,Construction
C01999,Customer 1999,Mid-Market,Central,Nagpur,Energy
C02000,Customer 2000,Enterprise,West,Ahmedabad,Logistics
C02001,Customer 2001,Mid-Market,Central,Nagpur,Healthcare
C02002,Customer 2002,Mid-Market,South,Chennai,Automotive
C02003,Customer 2003,SMB,Central,Indore,Manufacturing
C02004,Customer 2004,Mid-Market,West,Ahmedabad,Energy
C02005,Customer 2005,Enterprise,North,Lucknow,Energy
C02006,Customer 2006,Mid-Market,Central,Bhopal,Logistics
C02007,Customer 2007,SMB,West,Ahmedabad,Logistics
C02008,Customer 2008,Mid-Market,North,Chandigarh,Automotive
C02009,Customer 2009,Enterprise,North,Chandigarh,Automotive
C02010,Customer 2010,Mid-Market,East,Guwahati,Healthcare
C02011,Customer 2011,Mid-Market,North,Lucknow,Energy
C02012,Customer 2012,Mid-Market,South,Hyderabad,Manufacturing
C02013,Customer 2013,Mid-Market,North,Delhi,Automotive
C02014,Customer 2014,Mid-Market,South,Bengaluru,Automotive
C02015,Customer 2015,Mid-Market,South,Bengaluru,Energy
C02016,Customer 2016,Mid-Market,West,Mumbai,Manufacturing
C02017,Customer 2017,Enterprise,South,Bengaluru,Healthcare
C02018,Customer 2018,SMB,North,Delhi,Logistics
C02019,Customer 2019,Mid-Market,West,Ahmedabad,Automotive
C02020,Customer 2020,Mid-Market,South,Bengaluru,Logistics
C02021,Customer 2021,Enterprise,West,Pune,Healthcare
C02022,Customer 2022,Mid-Market,North,Chandigarh,Healthcare
C02023,Customer 2023,SMB,North,Delhi,Manufacturing
C02024,Customer 2024,Enterprise,South,Chennai,Manufacturing
C02025,Customer 2025,Enterprise,South,Chennai,Healthcare
C02026,Customer 2026,Enterprise,South,Chennai,Energy
C02027,Customer 2027,Mid-Market,East,Guwahati,Energy
C02028,Customer 2028,SMB,South,Hyderabad,Healthcare
C02029,Customer 2029,Mid-Market,West,Ahmedabad,Energy
C02030,Customer 2030,Mid-Market,West,Mumbai,Manufacturing
C02031,Customer 2031,SMB,North,Lucknow,Manufacturing
C02032,Customer 2032,SMB,West,Ahmedabad,Construction
C02033,Customer 2033,Mid-Market,South,Bengaluru,Logistics
C02034,Customer 2034,Enterprise,South,Hyderabad,Healthcare
C02035,Customer 2035,Mid-Market,North,Chandigarh,Automotive
C02036,Customer 2036,SMB,East,Kolkata,Logistics
C02037,Customer 2037,Mid-Market,Central,Bhopal,Healthcare
C02038,Customer 2038,Mid-Market,North,Delhi,Energy
C02039,Customer 2039,SMB,West,Mumbai,Construction
C02040,Customer 2040,Mid-Market,East,Kolkata,Energy
C02041,Customer 2041,Mid-Market,South,Chennai,Manufacturing
C02042,Customer 2042,Enterprise,East,Kolkata,Automotive
C02043,Customer 2043,SMB,West,Pune,Energy
C02044,Customer 2044,Mid-Market,Central,Bhopal,Construction
C02045,Customer 2045,Mid-Market,Central,Indore,Construction
C02046,Customer 2046,Enterprise,North,Lucknow,Manufacturing
C02047,Customer 2047,SMB,South,Bengaluru,Automotive
C02048,Customer 2048,SMB,West,Ahmedabad,Energy
C02049,Customer 2049,Mid-Market,North,Delhi,Manufacturing
C02050,Customer 2050,Enterprise,South,Bengaluru,Construction
C02051,Customer 2051,SMB,Central,Bhopal,Manufacturing
C02052,Customer 2052,SMB,North,Lucknow,Automotive
C02053,Customer 2053,Mid-Market,South,Chennai,Energy
C02054,Customer 2054,Mid-Market,Central,Bhopal,Energy
C02055,Customer 2055,SMB,South,Hyderabad,Energy
C02056,Customer 2056,SMB,West,Mumbai,Manufacturing
C02057,Customer 2057,Mid-Market,Central,Indore,Manufacturing
C02058,Customer 2058,Mid-Market,West,Pune,Logistics
C02059,Customer 2059,Mid-Market,North,Chandigarh,Energy
C02060,Customer 2060,SMB,North,Chandigarh,Manufacturing
C02061,Customer 2061,Mid-Market,Central,Indore,Energy
C02062,Customer 2062,Enterprise,South,Hyderabad,Energy
C02063,Customer 2063,Enterprise,West,Mumbai,Construction
C02064,Customer 2064,SMB,North,Delhi,Automotive
C02065,Customer 2065,SMB,South,Bengaluru,Energy
C02066,Customer 2066,SMB,Central,Nagpur,Healthcare
C02067,Customer 2067,Mid-Market,West,Pune,Healthcare
C02068,Customer 2068,SMB,Central,Indore,Manufacturing
C02069,Customer 2069,SMB,South,Hyderabad,Logistics
C02070,Customer 2070,Mid-Market,West,Mumbai,Construction
C02071,Customer 2071,Enterprise,Central,Indore,Logistics
C02072,Customer 2072,SMB,South,Bengaluru,Energy
C02073,Customer 2073,Enterprise,South,Hyderabad,Construction
C02074,Customer 2074,Mid-Market,Central,Bhopal,Manufacturing
C02075,Customer 2075,Mid-Market,South,Bengaluru,Automotive
C02076,Customer 2076,Mid-Market,West,Mumbai,Logistics
C02077,Customer 2077,Mid-Market,Central,Indore,Manufacturing
C02078,Customer 2078,SMB,North,Chandigarh,Logistics
C02079,Customer 2079,Enterprise,South,Chennai,Automotive
C02080,Customer 2080,SMB,North,Delhi,Healthcare
C02081,Customer 2081,Enterprise,South,Hyderabad,Energy
C02082,Customer 2082,Mid-Market,North,Lucknow,Automotive
C02083,Customer 2083,SMB,East,Guwahati,Energy
C02084,Customer 2084,Enterprise,North,Chandigarh,Energy
C02085,Customer 2085,Mid-Market,East,Guwahati,Manufacturing
C02086,Customer 2086,SMB,South,Chennai,Automotive
C02087,Customer 2087,Enterprise,South,Chennai,Healthcare
C02088,Customer 2088,Enterprise,South,Bengaluru,Logistics
C02089,Customer 2089,Mid-Market,East,Kolkata,Healthcare
C02090,Customer 2090,SMB,West,Mumbai,Energy
C02091,Customer 2091,Mid-Market,South,Chennai,Manufacturing
C02092,Customer 2092,Mid-Market,Central,Nagpur,Automotive
C02093,Customer 2093,SMB,West,Mumbai,Automotive
C02094,Customer 2094,Mid-Market,North,Chandigarh,Manufacturing
C02095,Customer 2095,Mid-Market,Central,Indore,Manufacturing
C02096,Customer 2096,Mid-Market,South,Chennai,Logistics
C02097,Customer 2097,Mid-Market,North,Chandigarh,Manufacturing
C02098,Customer 2098,Mid-Market,West,Ahmedabad,Healthcare
C02099,Customer 2099,Mid-Market,North,Delhi,Automotive
C02100,Customer 2100,Enterprise,South,Hyderabad,Energy
C02101,Customer 2101,Mid-Market,East,Kolkata,Energy
C02102,Customer 2102,Enterprise,North,Lucknow,Automotive
C02103,Customer 2103,Mid-Market,East,Bhubaneswar,Construction
C02104,Customer 2104,Enterprise,Central,Nagpur,Energy
C02105,Customer 2105,Mid-Market,West,Pune,Manufacturing
C02106,Customer 2106,SMB,East,Kolkata,Automotive
C02107,Customer 2107,Mid-Market,East,Guwahati,Automotive
C02108,Customer 2108,Enterprise,Central,Nagpur,Manufacturing
C02109,Customer 2109,Mid-Market,South,Chennai,Healthcare
C02110,Customer 2110,SMB,North,Delhi,Manufacturing
C02111,Customer 2111,Mid-Market,West,Mumbai,Manufacturing
C02112,Customer 2112,SMB,West,Ahmedabad,Construction
C02113,Customer 2113,Mid-Market,North,Delhi,Construction
C02114,Customer 2114,Enterprise,West,Mumbai,Automotive
C02115,Customer 2115,SMB,North,Lucknow,Healthcare
C02116,Customer 2116,Mid-Market,Central,Indore,Manufacturing
C02117,Customer 2117,Enterprise,South,Bengaluru,Logistics
C02118,Customer 2118,SMB,North,Chandigarh,Automotive
C02119,Customer 2119,Enterprise,North,Delhi,Logistics
C02120,Customer 2120,Mid-Market,South,Bengaluru,Energy
C02121,Customer 2121,Mid-Market,South,Bengaluru,Manufacturing
C02122,Customer 2122,Mid-Market,North,Delhi,Construction
C02123,Customer 2123,SMB,South,Bengaluru,Construction
C02124,Customer 2124,Enterprise,North,Lucknow,Construction
C02125,Customer 2125,SMB,South,Bengaluru,Manufacturing
C02126,Customer 2126,Mid-Market,South,Bengaluru,Manufacturing
C02127,Customer 2127,SMB,South,Bengaluru,Logistics
C02128,Customer 2128,SMB,South,Hyderabad,Automotive
C02129,Customer 2129,SMB,North,Lucknow,Logistics
C02130,Customer 2130,Mid-Market,North,Chandigarh,Construction
C02131,Customer 2131,Mid-Market,North,Delhi,Automotive
C02132,Customer 2132,Mid-Market,East,Kolkata,Healthcare
C02133,Customer 2133,Mid-Market,Central,Nagpur,Healthcare
C02134,Customer 2134,Mid-Market,Central,Indore,Logistics
C02135,Customer 2135,SMB,West,Ahmedabad,Healthcare
C02136,Customer 2136,Enterprise,West,Ahmedabad,Logistics
C02137,Customer 2137,SMB,South,Hyderabad,Logistics
C02138,Customer 2138,Enterprise,East,Guwahati,Logistics
C02139,Customer 2139,SMB,East,Kolkata,Healthcare
C02140,Customer 2140,Enterprise,Central,Indore,Automotive
C02141,Customer 2141,Enterprise,Central,Bhopal,Energy
C02142,Customer 2142,SMB,South,Chennai,Healthcare
C02143,Customer 2143,SMB,East,Kolkata,Manufacturing
C02144,Customer 2144,SMB,East,Bhubaneswar,Logistics
C02145,Customer 2145,SMB,South,Bengaluru,Automotive
C02146,Customer 2146,Mid-Market,Central,Nagpur,Logistics
C02147,Customer 2147,SMB,North,Lucknow,Energy
C02148,Customer 2148,Mid-Market,Central,Bhopal,Logistics
C02149,Customer 2149,Mid-Market,East,Bhubaneswar,Construction
C02150,Customer 2150,Mid-Market,North,Lucknow,Construction
C02151,Customer 2151,Enterprise,West,Pune,Energy
C02152,Customer 2152,Mid-Market,North,Lucknow,Logistics
C02153,Customer 2153,SMB,East,Kolkata,Energy
C02154,Customer 2154,Enterprise,East,Bhubaneswar,Construction
C02155,Customer 2155,SMB,West,Pune,Automotive
C02156,Customer 2156,Mid-Market,Central,Nagpur,Healthcare
C02157,Customer 2157,Enterprise,North,Delhi,Construction
C02158,Customer 2158,Mid-Market,South,Bengaluru,Automotive
C02159,Customer 2159,Enterprise,South,Chennai,Manufacturing
C02160,Customer 2160,Enterprise,North,Delhi,Automotive
C02161,Customer 2161,Mid-Market,South,Hyderabad,Construction
C02162,Customer 2162,Enterprise,South,Hyderabad,Healthcare
C02163,Customer 2163,Enterprise,South,Hyderabad,Automotive
C02164,Customer 2164,SMB,South,Bengaluru,Logistics
C02165,Customer 2165,Enterprise,Central,Indore,Logistics
C02166,Customer 2166,SMB,South,Bengaluru,Healthcare
C02167,Customer 2167,SMB,Central,Indore,Energy
C02168,Customer 2168,Enterprise,South,Bengaluru,Energy
C02169,Customer 2169,Mid-Market,South,Bengaluru,Construction
C02170,Customer 2170,Enterprise,West,Mumbai,Construction
C02171,Customer 2171,Mid-Market,South,Chennai,Healthcare
C02172,Customer 2172,Enterprise,South,Hyderabad,Energy
C02173,Customer 2173,SMB,West,Mumbai,Logistics
C02174,Customer 2174,Enterprise,North,Chandigarh,Manufacturing
C02175,Customer 2175,Mid-Market,South,Bengaluru,Manufacturing
C02176,Customer 2176,Enterprise,West,Pune,Automotive
C02177,Customer 2177,Enterprise,South,Bengaluru,Automotive
C02178,Customer 2178,Mid-Market,Central,Indore,Automotive
C02179,Customer 2179,Mid-Market,South,Bengaluru,Energy
C02180,Customer 2180,SMB,Central,Nagpur,Logistics
C02181,Customer 2181,Enterprise,East,Bhubaneswar,Healthcare
C02182,Customer 2182,Enterprise,Central,Nagpur,Energy
C02183,Customer 2183,Mid-Market,Central,Nagpur,Healthcare
C02184,Customer 2184,Mid-Market,North,Lucknow,Healthcare
C02185,Customer 2185,SMB,West,Ahmedabad,Construction
C02186,Customer 2186,SMB,North,Chandigarh,Construction
C02187,Customer 2187,SMB,East,Bhubaneswar,Energy
C02188,Customer 2188,Enterprise,West,Pune,Healthcare
C02189,Customer 2189,Mid-Market,South,Bengaluru,Automotive
C02190,Customer 2190,SMB,Central,Nagpur,Automotive
C02191,Customer 2191,Mid-Market,North,Delhi,Healthcare
C02192,Customer 2192,Mid-Market,West,Ahmedabad,Construction
C02193,Customer 2193,Mid-Market,East,Bhubaneswar,Healthcare
C02194,Customer 2194,Mid-Market,North,Lucknow,Energy
C02195,Customer 2195,SMB,West,Ahmedabad,Automotive
C02196,Customer 2196,Mid-Market,East,Bhubaneswar,Energy
C02197,Customer 2197,SMB,North,Lucknow,Construction
C02198,Customer 2198,Mid-Market,West,Pune,Manufacturing
C02199,Customer 2199,Enterprise,South,Bengaluru,Manufacturing
C02200,Customer 2200,Mid-Market,East,Kolkata,Construction
