order_id,order_date,customer_id,customer_name,segment,industry,region,city,salesperson,product_name,category,units,unit_price,discount_pct,gross_sales,net_sales,cost,gross_margin,order_status,allocated_target
O0012932,2023-01-03,C01888,Customer 1888,Mid-Market,Healthcare,North,Delhi,SP035,Service Contracts,Services,5,77312.04203498927,0.1316007522355243,386560.21017494635,335688.59573160106,214286.8716314474,121401.72410015366,Completed,320134.3357240993
O0041661,2023-01-03,C00243,Customer 0243,SMB,Energy,South,Chennai,SP059,Industrial Engines,Engines,3,240589.788123042,0.10448897531041529,721769.364369126,646352.4230757463,537097.6026024306,109254.82047331566,Completed,664198.4996821587
O0007123,2023-01-03,C02194,Customer 2194,Mid-Market,Energy,North,Lucknow,SP031,Filtration,Components,2,38195.73292311185,0.09391974966608795,76391.4658462237,69216.79849732087,51751.333688814506,17465.46480850636,Completed,68465.80654507848
O0048612,2023-01-03,C02194,Customer 2194,Mid-Market,Energy,North,Lucknow,SP045,Industrial Engines,Engines,2,234063.5150921911,0.14799196561095046,468127.0301843822,398847.99083177873,350499.984703886,48348.00612789276,Completed,393951.4421371909
O0036880,2023-01-03,C00737,Customer 0737,Mid-Market,Manufacturing,North,Chandigarh,SP048,Aftermarket Parts,Components,2,25214.67516485548,0.07366544975829066,50429.35032971096,46714.44955665439,32494.97601822271,14219.473538431681,Completed,46207.604738169495
O0025591,2023-01-03,C00645,Customer 0645,Enterprise,Construction,West,Ahmedabad,SP041,Service Contracts,Services,3,68218.2562261979,0.14909343416259302,204654.7686785937,174142.0863985511,105722.80109680136,68419.28530174974,Completed,195263.17663265447
O0046201,2023-01-03,C01818,Customer 1818,SMB,Logistics,West,Mumbai,SP051,Industrial Engines,Engines,2,204264.0996673993,0.09927443891588936,408528.1993347986,367971.7915645179,310012.83197929856,57958.95958521933,Completed,366648.5443017657
O0012388,2023-01-03,C01234,Customer 1234,Mid-Market,Construction,East,Kolkata,SP004,Filtration,Components,2,34406.19945830551,0.06218111394939163,68812.39891661103,64533.56729844624,47885.16832022111,16648.39897822513,Completed,72932.22785746028
O0018642,2023-01-03,C00564,Customer 0564,Mid-Market,Automotive,West,Mumbai,SP010,Power Generation,Power Systems,2,144114.67973137845,0.09662501499084072,288229.3594627569,260379.1932838676,219598.83954660292,40780.35373726467,Completed,261772.33926680594
O0048869,2023-01-03,C01143,Customer 1143,SMB,Manufacturing,Central,Indore,SP007,Service Contracts,Services,2,58810.66975211564,0.0,117621.33950423128,117621.33950423128,73841.52609328658,43779.8134109447,Completed,121967.09084343872
O0003968,2023-01-03,C00301,Customer 0301,Mid-Market,Automotive,East,Guwahati,SP012,Filtration,Components,1,36176.26196132227,0.06622517281589438,36176.26196132227,33780.48276110064,25926.80197401819,7853.680787082449,Completed,38176.81199109721
O0028045,2023-01-03,C00423,Customer 0423,SMB,Automotive,North,Lucknow,SP005,Service Contracts,Services,4,75638.99556462727,0.16507506079417045,302555.9822585091,252611.53509354574,159770.86660790438,92840.66848564136,Completed,240906.68259721392
O0027346,2023-01-03,C02102,Customer 2102,Enterprise,Automotive,North,Lucknow,SP049,Power Generation,Power Systems,2,134100.34288228385,0.13901823033587504,268200.6857645677,230915.9010547094,190108.72834103965,40807.172713669745,Returned,219412.59871713963
O0032973,2023-01-03,C00893,Customer 0893,Mid-Market,Energy,South,Hyderabad,SP051,Engine Systems,Powertrain,3,179875.6390144942,0.14676266527460516,539626.9170434827,460429.8324442629,374823.0746494146,85606.75779484835,Completed,467396.38645081694
O0048479,2023-01-03,C00250,Customer 0250,SMB,Manufacturing,South,Bengaluru,SP054,Telematics,Digital,1,50093.99859669812,0.06318567779592635,50093.99859669812,46928.77534185757,28779.71457456593,18149.060767291638,Completed,51633.054547270964
O0031825,2023-01-03,C02104,Customer 2104,Enterprise,Energy,Central,Nagpur,SP013,Power Generation,Power Systems,2,120105.31105098683,0.11807478502337579,240210.62210197365,211847.80453695176,180199.48204790137,31648.32248905039,Completed,201558.7497218359
O0039544,2023-01-03,C01042,Customer 1042,Enterprise,Automotive,East,Bhubaneswar,SP003,Aftermarket Parts,Components,2,22121.986930139814,0.07090165482117627,44243.97386027963,41107.00289772094,28735.72437898067,12371.278518740266,Completed,46456.8352158342
O0047032,2023-01-03,C00180,Customer 0180,Mid-Market,Logistics,East,Kolkata,SP017,Power Generation,Power Systems,1,124869.93824901542,0.06415136139320349,124869.93824901542,116859.36171325584,91690.73046046542,25168.631252790423,Completed,128757.66374679167
O0011636,2023-01-03,C01365,Customer 1365,Mid-Market,Construction,West,Mumbai,SP050,Industrial Engines,Engines,2,206157.36533320422,0.07978373550507235,412314.73066640843,379418.72125007457,317769.48258733924,61649.238662735326,Completed,378054.31018422503
O0008709,2023-01-03,C01860,Customer 1860,Mid-Market,Manufacturing,South,Chennai,SP059,Filtration,Components,2,45534.65973257165,0.019716140001990082,91069.3194651433,89273.78401268258,66910.7855160283,22362.99849665427,Completed,94519.70714662335
O0026050,2023-01-03,C01421,Customer 1421,Mid-Market,Logistics,East,Bhubaneswar,SP002,Telematics,Digital,2,52253.3458840169,0.09266115944993261,104506.6917680338,94822.98053853106,56806.005412010374,38016.97512652069,Returned,106054.06018306028
O0002830,2023-01-03,C00208,Customer 0208,SMB,Automotive,East,Bhubaneswar,SP012,Industrial Engines,Engines,2,184371.22380075627,0.06697211373587494,368742.44760151254,344046.9864614991,283105.4932992267,60941.49316227244,Completed,347430.0570898998
O0046664,2023-01-03,C00499,Customer 0499,Mid-Market,Manufacturing,South,Chennai,SP041,Cooling Systems,Components,1,36159.408651346945,0.0739408703190121,36159.408651346945,33485.75050544554,26927.70089244333,6558.049613002211,Returned,35453.4465673592
O0015805,2023-01-03,C01255,Customer 1255,Mid-Market,Automotive,North,Delhi,SP035,Service Contracts,Services,1,69990.20206878333,0.08748274172998609,69990.20206878333,63867.26729757042,39573.17800348668,24294.089294083737,Completed,60907.95293852887
O0048090,2023-01-04,C00051,Customer 0051,Enterprise,Automotive,North,Lucknow,SP019,Aftermarket Parts,Components,2,26112.059401946353,0.16647589496449555,52224.11880389271,43530.06188728253,32273.286604501416,11256.775282781113,Completed,43057.76720062163
O0007452,2023-01-04,C00900,Customer 0900,Enterprise,Logistics,West,Ahmedabad,SP048,Engine Systems,Powertrain,4,168825.49332165287,0.13003504349042666,675301.9732866115,587489.051821116,486970.2159791357,100518.8358419803,Completed,653443.8592560295
O0008241,2023-01-04,C02115,Customer 2115,SMB,Healthcare,North,Lucknow,SP027,Cooling Systems,Components,2,31370.349539549145,0.11642630131960789,62740.69907909829,55436.031543112345,42106.272976587454,13329.758566524892,Completed,54834.55885935706
O0043418,2023-01-04,C02066,Customer 2066,SMB,Healthcare,Central,Nagpur,SP011,Cooling Systems,Components,1,28882.759048702475,0.15495348454635444,28882.759048702475,24407.274890793276,19383.05917843631,5024.215712356967,Completed,24417.081265047047
O0021016,2023-01-04,C01678,Customer 1678,Enterprise,Manufacturing,South,Bengaluru,SP054,Aftermarket Parts,Components,2,29950.985798106503,0.1190122146073663,59901.97159621301,52772.905297200145,38563.90154125928,14209.003755940867,Completed,55873.95682991571
O0008237,2023-01-04,C00757,Customer 0757,Mid-Market,Manufacturing,South,Chennai,SP026,Telematics,Digital,1,61668.892438784926,0.10614072749560115,61668.892438784926,55123.31133148432,33094.23273860658,22029.07859287774,Completed,60649.035055174536
O0037405,2023-01-04,C00408,Customer 0408,Mid-Market,Healthcare,Central,Bhopal,SP017,Aftermarket Parts,Components,1,24084.27122636192,0.14355684545158376,24084.27122636192,20626.809224105058,15282.774721110967,5344.034502994091,Completed,20635.096679866416
O0031706,2023-01-04,C01474,Customer 1474,Mid-Market,Construction,West,Mumbai,SP023,Power Generation,Power Systems,4,126130.25067568642,0.11260215650201526,504521.00270274567,447710.84979785746,383366.2362156686,64344.613582188846,Completed,450106.304534649
O0000759,2023-01-04,C01909,Customer 1909,Enterprise,Energy,East,Bhubaneswar,SP009,Cooling Systems,Components,3,31102.794936073096,0.11342737192763215,93308.38480821929,82724.65994061077,62399.579460488836,20325.080480121935,Completed,93490.7831813724
O0016536,2023-01-04,C01025,Customer 1025,Enterprise,Automotive,West,Mumbai,SP001,Power Generation,Power Systems,2,130511.67897287436,0.1512861256806196,261023.35794574872,221534.14540999083,186630.87802239918,34903.26738759165,Completed,222719.45288740183
O0033934,2023-01-04,C01791,Customer 1791,Mid-Market,Manufacturing,East,Guwahati,SP015,Power Generation,Power Systems,1,131020.67433987945,0.01817757946035757,131020.67433987945,128639.03562111665,111718.57158840407,16920.46403271258,Completed,141736.71197911783
O0009816,2023-01-04,C00687,Customer 0687,Mid-Market,Logistics,South,Chennai,SP002,Industrial Engines,Engines,1,240738.53408027953,0.11728176499479497,240738.53408027953,212504.29390108475,177575.58864316126,34928.70525792349,Completed,218371.6315527391
O0034581,2023-01-04,C01212,Customer 1212,Mid-Market,Automotive,Central,Indore,SP015,Engine Systems,Powertrain,1,164426.64904692216,0.08049152511373371,164426.64904692216,151191.69729579476,124796.40787252555,26395.289423269205,Completed,146763.0397072835
O0020366,2023-01-04,C01228,Customer 1228,Mid-Market,Automotive,West,Mumbai,SP003,Filtration,Components,2,40866.61329324459,0.12620376150683768,81733.22658648918,71418.18595118358,54055.49291777565,17362.69303340793,Completed,78153.54748423613
O0044718,2023-01-04,C01391,Customer 1391,Mid-Market,Manufacturing,Central,Bhopal,SP031,Filtration,Components,1,38198.039734445956,0.016286098862591997,38198.039734445956,37575.94268297355,29359.099706421206,8216.842976552347,Completed,37591.03997501195
O0031784,2023-01-04,C01678,Customer 1678,Enterprise,Manufacturing,South,Bengaluru,SP052,Industrial Engines,Engines,1,229938.3207282767,0.034037142782277624,229938.3207282767,222111.8772745312,182696.97196478685,39414.905309744354,Completed,228244.4845573708
O0017981,2023-01-04,C00567,Customer 0567,Mid-Market,Manufacturing,East,Kolkata,SP003,Cooling Systems,Components,1,29053.634772264046,0.04825763121990909,29053.634772264046,27651.5751798262,21209.025139622427,6442.550040203772,Completed,31250.263483905273
O0018834,2023-01-04,C01650,Customer 1650,Mid-Market,Logistics,East,Kolkata,SP055,Telematics,Digital,3,51308.19633813392,0.07844405346255917,153924.58901440178,141850.12032455357,89618.26973384748,52231.85059070609,Completed,158651.21632367952
O0025214,2023-01-04,C00523,Customer 0523,Mid-Market,Energy,North,Chandigarh,SP029,Aftermarket Parts,Components,1,26873.11313374978,0.09574135764179484,26873.11313374978,24300.24479826303,17848.074568691092,6452.170229571937,Completed,24036.59076228906
O0000046,2023-01-04,C00627,Customer 0627,Mid-Market,Logistics,East,Kolkata,SP052,Telematics,Digital,2,50842.452293502356,0.1159621778451747,101684.90458700471,89893.30159711685,56158.33751740541,33734.96407971144,Completed,100540.49728758197
O0021111,2023-01-04,C01067,Customer 1067,Mid-Market,Energy,South,Bengaluru,SP057,Filtration,Components,1,43832.212522010974,0.006148549782409363,43832.212522010974,43562.70798124624,32063.300100543373,11499.407880702867,Completed,46122.548141527346
O0034861,2023-01-04,C00439,Customer 0439,SMB,Automotive,East,Guwahati,SP032,Telematics,Digital,1,46777.89588061364,0.12076514128632113,46777.89588061364,41128.756675514516,25723.36082914965,15405.395846364867,Completed,46000.15324288424
O0015699,2023-01-04,C00528,Customer 0528,Mid-Market,Automotive,Central,Nagpur,SP007,Service Contracts,Services,3,60959.06340435945,0.06660750369695001,182877.19021307834,170696.1970898729,108490.84573479442,62205.351355078485,Completed,177002.90325584245
O0010548,2023-01-04,C00922,Customer 0922,Enterprise,Manufacturing,Central,Bhopal,SP026,Service Contracts,Services,2,51458.53861716045,0.14284502368885676,102917.0772343209,88215.88489879643,55541.814572816904,32674.070325979526,Completed,91475.19397956508
O0042227,2023-01-04,C01884,Customer 1884,Mid-Market,Automotive,East,Kolkata,SP047,Industrial Engines,Engines,1,222131.9606635234,0.04256134595435661,222131.9606635234,212677.72543820366,176434.89591333762,36242.82952486604,Completed,214769.02050706942
O0001732,2023-01-04,C01199,Customer 1199,SMB,Construction,South,Chennai,SP018,Aftermarket Parts,Components,1,32798.39651693243,0.07317704273385275,32798.39651693243,30398.306853411017,22081.85065095606,8316.456202454956,Completed,32184.577962209147
O0049632,2023-01-04,C00556,Customer 0556,Enterprise,Logistics,South,Bengaluru,SP052,Aftermarket Parts,Components,3,29773.75808957096,0.09494359118685546,89321.27426871288,80840.7917202552,57949.75674831751,22891.034971937697,Completed,85591.17375168257
O0000809,2023-01-04,C01027,Customer 1027,Enterprise,Energy,Central,Bhopal,SP026,Aftermarket Parts,Components,4,25541.322325180183,0.10236487396670335,102165.28930072073,91707.15233768067,68131.0727269554,23576.079610725268,Completed,91743.99851004506
O0046188,2023-01-04,C00483,Customer 0483,SMB,Manufacturing,West,Pune,SP020,Power Generation,Power Systems,1,126793.78577217425,0.08522175555518871,126793.78577217425,115988.19675518105,97407.50208697657,18580.69466820448,Completed,116608.78585963219
O0039997,2023-01-04,C00641,Customer 0641,Enterprise,Logistics,East,Bhubaneswar,SP037,Aftermarket Parts,Components,4,21221.356184256958,0.02858741834971517,84885.42473702783,82458.76958827717,57447.51276440585,25011.256823871314,Completed,93190.28877864066
O0017984,2023-01-04,C01673,Customer 1673,Mid-Market,Energy,East,Guwahati,SP013,Engine Systems,Powertrain,2,179415.66229305672,0.07930942572189412,358831.32458611345,330372.6183021622,257904.64844397473,72467.96985818748,Completed,313908.01109318895
O0002491,2023-01-04,C00936,Customer 0936,Enterprise,Energy,North,Delhi,SP010,Telematics,Digital,3,58624.82849091283,0.030654569768978228,175874.48547273848,170483.12878723128,109392.66782911221,61090.460958119074,Completed,165791.99516908158
O0003591,2023-01-04,C00346,Customer 0346,SMB,Construction,East,Kolkata,SP022,Telematics,Digital,2,40673.87554897364,0.11606630928751996,81347.75109794729,71906.01785916874,44688.2949378117,27217.722921357046,Completed,80422.75303149446
O0026881,2023-01-04,C00739,Customer 0739,Mid-Market,Energy,South,Bengaluru,SP021,Service Contracts,Services,1,71702.26240193666,0.07946820482033128,71702.26240193666,66004.21232729843,43429.711980441476,22574.500346856956,Completed,62884.856614161
O0007226,2023-01-04,C01152,Customer 1152,SMB,Logistics,Central,Nagpur,SP020,Service Contracts,Services,1,64089.62864845676,0.06417194562009168,64089.62864845676,59976.87248401612,38187.661047201385,21789.211436814738,Completed,62192.83580340606
O0046044,2023-01-04,C01776,Customer 1776,Mid-Market,Manufacturing,West,Pune,SP027,Service Contracts,Services,1,60421.70116856215,0.03198242819759473,60421.70116856215,58489.268449362076,41724.1438456932,16765.124603668875,Completed,65583.2291465962
O0035875,2023-01-04,C00012,Customer 0012,SMB,Construction,Central,Nagpur,SP044,Cooling Systems,Components,1,32033.1770903558,0.04829893131596067,32033.1770903558,30486.0088702367,24504.906065939213,5981.102804297487,Completed,30498.257563047475
O0036410,2023-01-04,C01148,Customer 1148,Mid-Market,Energy,East,Kolkata,SP011,Industrial Engines,Engines,2,207589.77620152978,0.0366212841395508,415179.55240305956,399975.1440455756,334836.2302366885,65138.91380888707,Completed,403908.1654500876
O0007284,2023-01-04,C00899,Customer 0899,Enterprise,Healthcare,North,Delhi,SP004,Industrial Engines,Engines,4,240270.550682517,0.0341803439588359,961082.202730068,928232.0824680385,805914.983744174,122317.09872386453,Completed,916836.4287449126
O0006611,2023-01-04,C00716,Customer 0716,Mid-Market,Logistics,North,Delhi,SP010,Power Generation,Power Systems,1,141871.37841590357,0.05614087574960193,141871.37841590357,133906.59498783157,104255.31563677566,29651.279351055913,Completed,127235.9064813065
O0022568,2023-01-04,C01215,Customer 1215,Enterprise,Manufacturing,South,Hyderabad,SP044,Filtration,Components,1,45155.563342102316,0.1502651200602234,45155.563342102316,38370.25719511429,30765.984899401592,7604.272295712697,Completed,40624.97757132812
