customer_id,customer_name,segment,region,revenue,orders,units,avg_order_value
C01414,Customer 1414,SMB,Central,1913381.0505642474,19,24,100704.26581917092
C01415,Customer 1415,Mid-Market,North,4052606.4414962833,18,41,225144.80230534906
C01416,Customer 1416,Enterprise,East,7376671.403856185,30,90,245889.04679520617
C01417,Customer 1417,Mid-Market,West,5130274.06311512,18,42,285015.22572861775
C01418,Customer 1418,Mid-Market,West,2257943.027974438,18,29,125441.27933191322
C01419,Customer 1419,Mid-Market,Central,3835775.2050995026,19,47,201882.90553155277
C01420,Customer 1420,Enterprise,Central,3283587.20747747,18,41,182421.5115265261
C01421,Customer 1421,Mid-Market,East,2734723.274455957,16,28,170920.20465349732
C01422,Customer 1422,Mid-Market,West,3152599.3953276724,18,38,175144.41085153737
C01423,Customer 1423,Mid-Market,South,6089330.458604907,25,56,243573.21834419627
C01424,Customer 1424,Mid-Market,South,4789212.569140741,23,42,208226.63344090176
C01425,Customer 1425,Enterprise,South,8281705.969803658,26,78,318527.1526847561
C01426,Customer 1426,Mid-Market,South,4585852.616070224,26,52,176378.9467719317
C01427,Customer 1427,SMB,North,1390153.444467554,17,17,81773.73202750318
C01428,Customer 1428,Mid-Market,North,4125458.2121005864,23,43,179367.7483521994
C01429,Customer 1429,Mid-Market,East,3405522.6596177085,22,44,154796.48452807765
C01430,Customer 1430,Mid-Market,South,3311649.7983897133,19,41,174297.3578099849
C01431,Customer 1431,Mid-Market,Central,4768534.177350853,25,50,190741.3670940341
C01432,Customer 1432,SMB,West,4155893.548320355,28,38,148424.7695828698
C01433,Customer 1433,Mid-Market,North,3153126.2053927225,20,35,157656.31026963613
C01434,Customer 1434,Mid-Market,North,4636051.991261337,26,41,178309.69197158987
C01435,Customer 1435,SMB,North,3420466.736538731,18,31,190025.9298077073
C01436,Customer 1436,SMB,Central,1185071.2571876333,13,23,91159.32747597179
C01437,Customer 1437,Mid-Market,North,3991076.3875632053,25,47,159643.0555025282
C01438,Customer 1438,Enterprise,West,7043189.92094086,29,67,242868.61796347794
C01439,Customer 1439,Enterprise,Central,7426299.857598364,31,77,239558.05992252787
C01440,Customer 1440,Mid-Market,Central,5891873.392446818,21,44,280565.39964032464
C01441,Customer 1441,Enterprise,South,5826280.391436787,20,59,291314.01957183937
C01442,Customer 1442,Mid-Market,North,2712061.284054481,19,30,142740.0675818148
C01443,Customer 1443,SMB,North,2639317.261317698,23,32,114752.9244051173
C01444,Customer 1444,Mid-Market,North,1176118.3252993296,13,22,90470.64040764073
C01445,Customer 1445,Enterprise,North,4632718.2872972945,23,66,201422.53423031716
C01446,Customer 1446,Enterprise,West,5111824.134425188,21,52,243420.1968773899
C01447,Customer 1447,Mid-Market,Central,3991236.9476096192,26,48,153509.11336960073
C01448,Customer 1448,Mid-Market,West,4942664.987865548,25,43,197706.5995146219
C01449,Customer 1449,SMB,West,3625724.4069120535,20,31,181286.22034560266
C01450,Customer 1450,Enterprise,North,9625939.387558207,28,73,343783.5495556503
C01451,Customer 1451,Enterprise,East,4024342.3758958927,22,50,182924.6534498133
C01452,Customer 1452,Mid-Market,West,4457003.214716366,21,45,212238.24831982693
C01453,Customer 1453,Mid-Market,Central,3644210.8094239635,27,50,134970.77071940605
C01454,Customer 1454,Mid-Market,Central,2608657.2342622885,25,38,104346.28937049155
C01455,Customer 1455,SMB,South,3373986.7695189025,20,31,168699.33847594511
C01456,Customer 1456,Mid-Market,North,3743965.4349505203,27,47,138665.3864796489
C01457,Customer 1457,Mid-Market,South,4460245.248618716,26,45,171547.89417764294
C01458,Customer 1458,SMB,South,1984827.7173608649,17,18,116754.57160946264
C01459,Customer 1459,Enterprise,Central,5448997.743969821,24,64,227041.5726654092
C01460,Customer 1460,SMB,South,3348171.3425774537,22,27,152189.60648079336
C01461,Customer 1461,Mid-Market,East,3398500.200352719,18,37,188805.56668626217
C01462,Customer 1462,Mid-Market,West,2869774.7342789704,16,33,179360.92089243565
C01463,Customer 1463,SMB,North,2152794.3227633126,16,24,134549.64517270704
C01464,Customer 1464,Mid-Market,South,3946384.900620774,22,34,179381.1318463988
C01465,Customer 1465,Mid-Market,West,4141670.831378511,19,39,217982.6753357111
C01466,Customer 1466,Mid-Market,East,4570551.472798382,19,41,240555.34067359904
C01467,Customer 1467,Mid-Market,South,6537828.192155383,22,42,297174.0087343356
C01468,Customer 1468,Mid-Market,South,5720717.945584329,26,45,220027.61329170497
C01469,Customer 1469,Enterprise,East,5000212.279367465,25,56,200008.49117469857
C01470,Customer 1470,SMB,North,1423640.3150460648,16,22,88977.51969037905
C01471,Customer 1471,Mid-Market,Central,3905931.012568854,24,48,162747.12552370224
C01472,Customer 1472,Mid-Market,North,5708226.033372922,22,45,259464.81969876916
C01473,Customer 1473,Enterprise,North,6859747.942999063,25,75,274389.91771996254
C01474,Customer 1474,Mid-Market,West,2945695.461894516,21,38,140271.2124711674
C01475,Customer 1475,Enterprise,West,9105685.47582926,24,74,379403.56149288587
C01476,Customer 1476,Enterprise,West,7507629.628260837,30,87,250254.3209420279
C01477,Customer 1477,Mid-Market,South,4999358.850684405,23,37,217363.42829062633
C01478,Customer 1478,Enterprise,Central,6190352.173449065,27,73,229272.30272033572
C01479,Customer 1479,Mid-Market,West,3110273.599960282,17,35,182957.27058589895
C01480,Customer 1480,Mid-Market,West,3825505.4127629865,21,35,182166.92441728507
C01481,Customer 1481,Mid-Market,South,4780766.738285078,20,43,239038.3369142539
C01482,Customer 1482,SMB,North,1920102.2076769613,20,26,96005.11038384806
C01483,Customer 1483,SMB,West,3756917.680760759,29,43,129548.88554347445
C01484,Customer 1484,Mid-Market,South,3928584.326975019,21,46,187075.44414166757
C01485,Customer 1485,SMB,West,1623286.2534905751,19,27,85436.1186047671
C01486,Customer 1486,SMB,North,2563927.4461579723,26,38,98612.59408299894
C01487,Customer 1487,Mid-Market,Central,4555959.147081647,22,39,207089.05214007487
C01488,Customer 1488,SMB,West,2769792.042239202,16,24,173112.00263995014
C01489,Customer 1489,Enterprise,Central,7522624.757049726,25,73,300904.99028198904
C01490,Customer 1490,Mid-Market,West,2263826.3075298597,20,31,113191.31537649299
C01491,Customer 1491,Mid-Market,North,4929174.593705105,20,47,246458.72968525524
C01492,Customer 1492,Enterprise,Central,3229413.2867528466,13,36,248416.4066732959
C01493,Customer 1493,Mid-Market,West,2369011.729824126,18,31,131611.762768007
C01494,Customer 1494,SMB,East,1420898.2534043803,15,22,94726.55022695869
C01495,Customer 1495,Mid-Market,South,2982944.1326916832,16,26,186434.0082932302
C01496,Customer 1496,Enterprise,West,6073068.1057610605,19,56,319635.16346110846
C01497,Customer 1497,Enterprise,Central,4458053.150715032,20,62,222902.65753575158
C01498,Customer 1498,Mid-Market,West,3309049.7185327183,19,37,174160.511501722
C01499,Customer 1499,SMB,South,4409549.898581058,26,36,169598.07302234837
C01500,Customer 1500,SMB,East,3639450.7311059423,27,41,134794.4715224423
C01501,Customer 1501,Mid-Market,East,2656613.7950693136,23,42,115504.94761170929
C01502,Customer 1502,Enterprise,Central,3965568.994919688,20,59,198278.4497459844
C01503,Customer 1503,Enterprise,South,5059200.859775467,19,43,266273.72946186666
C01504,Customer 1504,Mid-Market,South,3688747.2431295835,18,34,204930.40239608797
C01505,Customer 1505,SMB,East,3266921.9873204427,27,37,120997.11064149787
C01506,Customer 1506,SMB,West,3217082.6671808525,21,31,153194.41272289774
C01507,Customer 1507,Mid-Market,East,2158564.598503262,20,37,107928.22992516309
C01508,Customer 1508,Mid-Market,South,4885810.193729507,24,46,203575.42473872946
C01509,Customer 1509,Mid-Market,North,2206232.618825576,17,31,129778.38934268092
C01510,Customer 1510,Mid-Market,East,3250213.423412929,22,44,147736.97379149677
C01511,Customer 1511,Mid-Market,North,4257606.066715859,26,43,163754.0794890715
C01512,Customer 1512,Mid-Market,North,4880865.699849517,20,46,244043.28499247585
C01513,Customer 1513,Mid-Market,West,3344356.0699444697,20,36,167217.80349722347
C01514,Customer 1514,SMB,East,2113999.0796647263,28,35,75499.96713088309
C01515,Customer 1515,Mid-Market,Central,2332476.3246867093,18,43,129582.01803815052
C01516,Customer 1516,Enterprise,South,6172475.3140509,20,49,308623.765702545
C01517,Customer 1517,Mid-Market,North,5877640.53128483,27,62,217690.3900475863
C01518,Customer 1518,Mid-Market,Central,5142292.017463142,23,50,223577.91380274532
C01519,Customer 1519,Mid-Market,North,2760455.896611942,17,37,162379.75862423188
C01520,Customer 1520,Mid-Market,North,4097113.1769060073,19,42,215637.53562663196
C01521,Customer 1521,SMB,South,3646644.789545533,22,33,165756.58134297875
C01522,Customer 1522,Mid-Market,West,4314973.758328416,28,52,154106.2056545863
C01523,Customer 1523,Mid-Market,Central,3106198.4531946783,21,41,147914.21205688943
C01524,Customer 1524,SMB,East,3037612.8715930525,23,34,132070.12485187183
C01525,Customer 1525,Mid-Market,East,3691099.174784541,20,37,184554.95873922706
C01526,Customer 1526,Mid-Market,North,5167077.575049495,22,50,234867.1625022498
C01527,Customer 1527,Enterprise,South,5684853.918032566,20,66,284242.6959016283
C01528,Customer 1528,Mid-Market,West,5226632.301667835,25,58,209065.2920667134
C01529,Customer 1529,SMB,North,1283136.3783138187,11,13,116648.7616648926
C01530,Customer 1530,SMB,South,2156804.6560729016,14,20,154057.4754337787
C01531,Customer 1531,Mid-Market,South,4637256.978175097,31,58,149588.93477984183
C01532,Customer 1532,Mid-Market,North,4692608.196191683,28,50,167593.14986398868
C01533,Customer 1533,Mid-Market,West,2648082.334786137,13,23,203698.64113739517
C01534,Customer 1534,SMB,East,2136972.2594071957,21,28,101760.58378129503
C01535,Customer 1535,Mid-Market,North,3260339.203898865,16,31,203771.20024367905
C01536,Customer 1536,SMB,West,1925693.5447963586,18,21,106982.9747109088
C01537,Customer 1537,Enterprise,East,6225392.46990816,23,63,270669.23782209394
C01538,Customer 1538,Enterprise,East,2717924.957108622,14,27,194137.49693633014
C01539,Customer 1539,Enterprise,East,6687242.578879172,31,94,215717.50254448943
C01540,Customer 1540,Enterprise,South,6432705.198635004,22,56,292395.6908470457
C01541,Customer 1541,SMB,Central,3116455.3818669114,26,38,119863.66853334274
C01542,Customer 1542,Mid-Market,South,5435283.47694577,28,55,194117.2670337775
C01543,Customer 1543,Mid-Market,South,4840994.636853897,23,56,210478.02768929987
C01544,Customer 1544,Mid-Market,North,6380365.360442097,28,55,227870.19144436062
C01545,Customer 1545,Mid-Market,West,3716789.087397662,18,35,206488.28263320343
C01546,Customer 1546,Mid-Market,South,3102264.2721446734,12,29,258522.02267872277
C01547,Customer 1547,Enterprise,South,2988861.962430937,18,40,166047.88680171873
C01548,Customer 1548,Mid-Market,East,3009338.7098895553,22,44,136788.12317679796
C01549,Customer 1549,Enterprise,South,5220836.142002837,25,56,208833.44568011348
C01550,Customer 1550,SMB,South,4188297.1223215885,21,34,199442.72011055183
C01551,Customer 1551,Enterprise,North,3903733.1855263524,13,33,300287.1681174117
C01552,Customer 1552,SMB,South,3541746.7184205684,22,34,160988.48720093493
C01553,Customer 1553,SMB,South,4677601.703499385,29,42,161296.61046549605
C01554,Customer 1554,Enterprise,South,6822767.973736455,23,67,296642.08581462846
C01555,Customer 1555,Enterprise,South,2991871.651425635,19,45,157466.92902240183
C01556,Customer 1556,SMB,East,2733558.6138775605,21,25,130169.45780369335
C01557,Customer 1557,Mid-Market,Central,5143627.155819408,27,67,190504.70947479288
C01558,Customer 1558,Mid-Market,West,2476634.9761169506,17,28,145684.4103598206
C01559,Customer 1559,Enterprise,West,3394490.354544265,17,46,199675.90320848618
C01560,Customer 1560,Mid-Market,Central,2834281.5883859503,24,47,118095.06618274793
C01561,Customer 1561,Mid-Market,Central,3599671.3644038117,25,47,143986.85457615246
C01562,Customer 1562,SMB,West,3437484.433194695,31,38,110886.59461918371
C01563,Customer 1563,Mid-Market,Central,3754047.594215167,24,38,156418.6497589653
C01564,Customer 1564,SMB,Central,1490235.602937189,18,23,82790.86682984383
C01565,Customer 1565,Mid-Market,East,3743520.7236441835,20,44,187176.03618220918
C01566,Customer 1566,Enterprise,West,4509695.140883454,16,48,281855.9463052159
C01567,Customer 1567,Mid-Market,North,6281753.180500585,30,66,209391.7726833528
C01568,Customer 1568,Mid-Market,North,4539362.674769942,22,40,206334.66703499734
C01569,Customer 1569,Mid-Market,West,6954787.489108133,31,63,224347.9835196172
C01570,Customer 1570,Mid-Market,West,3184834.0058997674,22,37,144765.18208635307
C01571,Customer 1571,Mid-Market,South,3478963.9553731983,15,25,231930.93035821323
C01572,Customer 1572,Mid-Market,West,6354224.0885983,22,49,288828.3676635591
C01573,Customer 1573,Mid-Market,West,3694064.739009049,24,51,153919.36412537703
C01574,Customer 1574,Mid-Market,Central,2877656.382781227,18,30,159869.7990434015
C01575,Customer 1575,Mid-Market,North,3378234.63851911,22,34,153556.11993268682
C01576,Customer 1576,Mid-Market,South,6928230.761927506,32,59,216507.21131023456
C01577,Customer 1577,Mid-Market,East,2938615.533619488,25,43,117544.62134477953
C01578,Customer 1578,Mid-Market,Central,1737692.311424598,16,34,108605.76946403738
C01579,Customer 1579,Mid-Market,Central,4983652.632191217,21,38,237316.79200910556
C01580,Customer 1580,Mid-Market,Central,4274346.884853312,22,44,194288.49476605962
C01581,Customer 1581,Enterprise,Central,4830287.851149578,17,49,284134.5794793869
C01582,Customer 1582,Mid-Market,South,2390124.1551686116,12,26,199177.01293071764
C01583,Customer 1583,Mid-Market,South,2936131.7435207693,18,31,163118.43019559828
C01584,Customer 1584,Mid-Market,South,3481087.333753478,13,23,267775.9487502675
C01585,Customer 1585,SMB,West,4907140.64748806,30,41,163571.35491626867
C01586,Customer 1586,SMB,Central,4314584.862073887,29,44,148778.7883473754
C01587,Customer 1587,Enterprise,South,6564456.592703855,22,65,298384.39057744795
C01588,Customer 1588,Mid-Market,West,1575146.69835779,14,22,112510.47845412786
C01589,Customer 1589,Mid-Market,South,2978069.56656744,19,34,156740.50350354947
C01590,Customer 1590,SMB,North,3158679.8354136785,22,33,143576.35615516722
C01591,Customer 1591,Mid-Market,North,2560824.901553306,15,26,170721.66010355373
C01592,Customer 1592,Mid-Market,North,5155280.713179738,28,57,184117.1683278478
C01593,Customer 1593,Mid-Market,Central,3251330.4152567047,17,40,191254.73030921794
C01594,Customer 1594,Mid-Market,South,4461553.718565084,23,44,193980.59645935148
C01595,Customer 1595,Mid-Market,Central,2802101.8928985284,15,33,186806.79285990188
C01596,Customer 1596,Mid-Market,East,3061049.2858399986,19,31,161107.85714947362
C01597,Customer 1597,Mid-Market,North,2970597.5069830273,23,43,129156.41334708815
C01598,Customer 1598,Mid-Market,North,4535100.30716288,22,45,206140.92305285818
C01599,Customer 1599,SMB,East,2495775.6287635216,20,26,124788.78143817608
C01600,Customer 1600,SMB,South,4620314.341082449,28,41,165011.22646723033
C01601,Customer 1601,Mid-Market,Central,2886864.511655403,18,33,160381.3617586335
C01602,Customer 1602,Mid-Market,North,4829870.780722067,24,47,201244.61586341946
C01603,Customer 1603,Enterprise,East,10025572.464741249,31,91,323405.56337874994
C01604,Customer 1604,SMB,East,1830535.3758988692,18,27,101696.4097721594
C01605,Customer 1605,SMB,South,3305503.393524972,29,35,113982.87563879213
C01606,Customer 1606,Mid-Market,South,3712751.925302517,19,37,195407.99606855353
C01607,Customer 1607,SMB,Central,3280142.576051922,22,33,149097.38982054192
C01608,Customer 1608,Enterprise,South,9936883.123771543,33,87,301117.67041731946
C01609,Customer 1609,Mid-Market,South,4658987.757192339,19,33,245209.8819574915
C01610,Customer 1610,Enterprise,South,6277700.494980604,28,70,224203.58910645015
C01611,Customer 1611,Enterprise,South,6172871.8420869345,19,55,324887.991688786
C01612,Customer 1612,Mid-Market,East,4436922.441692807,31,61,143126.53037718733
C01613,Customer 1613,Mid-Market,East,4983647.619007567,23,52,216680.33126119856
C01614,Customer 1614,SMB,South,3954969.3153188783,26,36,152114.20443534147
C01615,Customer 1615,Mid-Market,Central,4076439.193377435,20,42,203821.95966887177
C01616,Customer 1616,SMB,North,3579437.7050537383,24,36,149143.23771057243
C01617,Customer 1617,SMB,North,3876780.9214507486,29,40,133682.100739681
C01618,Customer 1618,Mid-Market,West,3941463.8812459684,24,42,164227.661718582
C01619,Customer 1619,SMB,Central,2613963.162714899,28,39,93355.82723981782
C01620,Customer 1620,Mid-Market,North,1434107.097501251,13,25,110315.9305770193
C01621,Customer 1621,Mid-Market,North,4905146.35136733,31,57,158230.52746346226
C01622,Customer 1622,Enterprise,West,4701424.068056164,24,59,195892.66950234017
C01623,Customer 1623,Mid-Market,East,3757188.6382214786,23,40,163356.02774875992
C01624,Customer 1624,SMB,North,4452646.901919144,27,37,164912.84821922757
C01625,Customer 1625,Mid-Market,South,6741809.542718791,33,66,204297.2588702664
C01626,Customer 1626,Mid-Market,East,1803753.472212628,17,35,106103.14542427224
C01627,Customer 1627,Enterprise,South,9854803.280105514,29,78,339820.80276225915
C01628,Customer 1628,Mid-Market,North,4086440.1051634345,21,37,194592.38596016355
C01629,Customer 1629,SMB,North,4410347.714500952,22,37,200470.35065913416
C01630,Customer 1630,Mid-Market,South,3132305.9249407123,15,32,208820.3949960475
C01631,Customer 1631,SMB,West,3210131.206274562,27,34,118893.74838053934
C01632,Customer 1632,Mid-Market,Central,2194518.9544041962,23,54,95413.86758279114
C01633,Customer 1633,SMB,West,1642719.2916289466,16,26,102669.95572680916
C01634,Customer 1634,Mid-Market,East,3812838.1421451503,27,71,141216.22748685742
C01635,Customer 1635,Mid-Market,Central,6940862.675158043,27,63,257068.98796881642
C01636,Customer 1636,Enterprise,South,3133387.2949025384,18,48,174077.0719390299
C01637,Customer 1637,Mid-Market,South,3659238.6053787787,21,34,174249.45739898947
C01638,Customer 1638,SMB,Central,2196125.0108289286,16,27,137257.81317680803
C01639,Customer 1639,Mid-Market,South,5626413.114313881,21,48,267924.4340149467
C01640,Customer 1640,Enterprise,East,6359042.57756717,20,55,317952.1288783585
C01641,Customer 1641,SMB,East,3682594.6463629245,29,39,126986.02228837671
C01642,Customer 1642,Enterprise,North,3289903.5589041254,15,34,219326.90392694168
C01643,Customer 1643,Mid-Market,West,4479129.32160754,19,40,235743.64850566
C01644,Customer 1644,SMB,North,3405645.1292576184,27,40,126135.00478731921
C01645,Customer 1645,Mid-Market,North,5016279.351228248,22,46,228012.6977831022
C01646,Customer 1646,SMB,West,1604383.615429476,18,24,89132.42307941533
C01647,Customer 1647,Mid-Market,South,7063911.608280782,26,63,271688.9080107993
C01648,Customer 1648,SMB,East,1425586.3181603046,19,22,75030.85885054234
C01649,Customer 1649,Mid-Market,Central,2251879.747244456,21,36,107232.36891640266
C01650,Customer 1650,Mid-Market,East,5782776.53771306,30,62,192759.21792376868
C01651,Customer 1651,Mid-Market,South,3927691.7895464823,20,47,196384.5894773241
C01652,Customer 1652,SMB,South,3555044.8927049553,17,28,209120.28780617384
C01653,Customer 1653,Mid-Market,South,2894230.8304130584,20,35,144711.5415206529
C01654,Customer 1654,SMB,North,2945453.867613241,20,28,147272.69338066207
C01655,Customer 1655,Mid-Market,Central,2173696.027278643,21,40,103509.33463231634
C01656,Customer 1656,Mid-Market,South,2917979.976491773,17,30,171645.8809701043
C01657,Customer 1657,SMB,South,4936721.4090956515,28,46,176311.47889627327
C01658,Customer 1658,Mid-Market,Central,3674153.329501131,23,49,159745.7969348318
C01659,Customer 1659,Mid-Market,South,4182037.0378334275,14,27,298716.93127381627
C01660,Customer 1660,SMB,North,3040962.43222357,25,42,121638.4972889428
C01661,Customer 1661,Enterprise,North,8108503.835082522,23,60,352543.6450035879
C01662,Customer 1662,Enterprise,West,8036685.784082999,25,69,321467.43136332
C01663,Customer 1663,Mid-Market,East,2791547.2929726113,17,35,164208.66429250655
C01664,Customer 1664,Mid-Market,North,5354590.889262843,27,57,198318.181083809
C01665,Customer 1665,Mid-Market,Central,2626232.54371918,18,31,145901.80798439888
C01666,Customer 1666,Enterprise,Central,7637969.054321186,28,91,272784.60908289946
C01667,Customer 1667,Mid-Market,Central,3098155.8329271115,23,43,134702.42751857007
C01668,Customer 1668,Mid-Market,South,3973108.7509236755,28,50,141896.741104417
C01669,Customer 1669,Enterprise,North,5872021.850314255,16,58,367001.36564464093
C01670,Customer 1670,Mid-Market,Central,3129744.3514840435,16,37,195609.02196775272
C01671,Customer 1671,Mid-Market,South,6627759.1002389975,29,69,228543.4172496206
C01672,Customer 1672,Enterprise,West,4108150.7893584124,16,43,256759.42433490077
C01673,Customer 1673,Mid-Market,East,3112641.3365551834,14,27,222331.52403965595
C01674,Customer 1674,SMB,North,2144735.914243906,20,29,107236.7957121953
C01675,Customer 1675,Mid-Market,East,5133634.274400183,29,59,177021.8715310408
C01676,Customer 1676,Mid-Market,Central,3021416.838685344,23,53,131365.94950805843
C01677,Customer 1677,Mid-Market,East,2922828.8241475704,14,32,208773.48743911218
C01678,Customer 1678,Enterprise,South,6575956.178819845,24,66,273998.17411749356
C01679,Customer 1679,SMB,Central,2677676.9089550655,20,29,133883.84544775327
C01680,Customer 1680,SMB,West,2695861.3905767817,20,27,134793.06952883909
C01681,Customer 1681,SMB,East,2310500.4960565777,21,32,110023.83314555131
C01682,Customer 1682,Mid-Market,Central,2213810.0413628635,17,32,130224.12008016845
C01683,Customer 1683,Mid-Market,East,1990067.7608706173,19,32,104740.40846687459
C01684,Customer 1684,Enterprise,South,5872722.743512421,22,63,266941.9428869282
C01685,Customer 1685,Mid-Market,North,2817231.718490726,18,29,156512.87324948478
C01686,Customer 1686,Mid-Market,South,2416801.0697355433,15,24,161120.0713157029
C01687,Customer 1687,Mid-Market,West,5969870.155825449,28,59,213209.64842233746
C01688,Customer 1688,Enterprise,West,8815125.316968981,28,65,314825.9041774636
C01689,Customer 1689,SMB,West,2539994.0996914264,15,30,169332.93997942843
C01690,Customer 1690,Enterprise,South,8600209.138038637,29,90,296558.9357944358
C01691,Customer 1691,Enterprise,East,5419667.891829907,24,65,225819.4954929128
C01692,Customer 1692,SMB,Central,1804992.76391929,22,27,82045.125632695
C01693,Customer 1693,SMB,South,3208215.197855996,23,32,139487.61729808679
C01694,Customer 1694,Mid-Market,East,3348305.9888228946,19,30,176226.63099067868
C01695,Customer 1695,Mid-Market,East,2933855.471264564,15,30,195590.36475097094
C01696,Customer 1696,Mid-Market,West,3821042.2730467943,19,43,201107.48805509444
C01697,Customer 1697,Enterprise,North,8574685.58910264,25,77,342987.42356410564
C01698,Customer 1698,Mid-Market,East,1924715.8210939264,18,35,106928.65672744036
C01699,Customer 1699,Mid-Market,Central,2729499.390379627,21,41,129976.1614466489
C01700,Customer 1700,Mid-Market,East,3294701.9340784866,25,46,131788.07736313945
C01701,Customer 1701,Enterprise,Central,4364625.250647682,19,50,229717.11845514114
C01702,Customer 1702,Mid-Market,Central,3846097.065759699,20,42,192304.85328798494
C01703,Customer 1703,SMB,South,2488017.631629104,18,26,138223.20175717244
C01704,Customer 1704,Enterprise,West,4897678.0274674,22,55,222621.72852124544
C01705,Customer 1705,Enterprise,West,3841561.2442992916,19,49,202187.43391048902
C01706,Customer 1706,Mid-Market,Central,4750374.274127508,21,38,226208.29876797655
C01707,Customer 1707,SMB,North,2357821.421295764,20,28,117891.0710647882
C01708,Customer 1708,Mid-Market,South,2399559.636851545,18,29,133308.86871397472
C01709,Customer 1709,SMB,Central,1909273.8986910984,18,25,106070.77214950547
C01710,Customer 1710,Mid-Market,South,3804658.688960436,22,38,172939.03131638345
C01711,Customer 1711,Mid-Market,East,3083957.982570449,21,42,146855.14202716423
C01712,Customer 1712,Mid-Market,South,4282452.456792642,17,39,251908.96804662602
C01713,Customer 1713,Enterprise,Central,5851081.59549218,24,63,243795.06647884086
C01714,Customer 1714,SMB,Central,1430687.7837285718,20,27,71534.3891864286
C01715,Customer 1715,Enterprise,South,7140400.676909269,23,66,310452.20334388124
C01716,Customer 1716,Mid-Market,East,5680221.037307255,29,60,195869.6909416295
C01717,Customer 1717,Mid-Market,South,4093156.5861608023,23,39,177963.32983307837
C01718,Customer 1718,Mid-Market,West,2663543.2674667677,19,41,140186.48776140882
C01719,Customer 1719,Mid-Market,West,3869170.770330026,27,44,143302.62112333428
C01720,Customer 1720,Mid-Market,Central,3729851.7366601587,23,40,162167.46681131126
C01721,Customer 1721,SMB,North,3094220.178482491,21,28,147343.81802297576
C01722,Customer 1722,SMB,South,2318207.7834595684,19,26,122010.93597155623
C01723,Customer 1723,SMB,East,3139912.0680976133,26,37,120765.84877298513
C01724,Customer 1724,Mid-Market,West,5607862.944387885,27,58,207698.62756992166
C01725,Customer 1725,Mid-Market,West,6045948.451876645,30,62,201531.61506255483
C01726,Customer 1726,Mid-Market,North,2894542.0001028706,17,38,170267.17647663946
C01727,Customer 1727,Mid-Market,South,5624095.70748953,29,61,193934.33474101828
C01728,Customer 1728,Mid-Market,Central,2320284.888709774,28,41,82867.31745392049
C01729,Customer 1729,Mid-Market,North,3048777.5283938334,19,35,160461.97517862282
C01730,Customer 1730,Enterprise,South,8213829.093328574,22,73,373355.86787857156
C01731,Customer 1731,Enterprise,Central,4498396.533301008,18,49,249910.91851672265
C01732,Customer 1732,SMB,North,3912970.2462000893,24,36,163040.42692500373
C01733,Customer 1733,Enterprise,East,4328866.071916812,19,55,227835.0564166743
C01734,Customer 1734,Mid-Market,South,5882441.248653333,22,48,267383.693120606
C01735,Customer 1735,Mid-Market,Central,2494322.865453647,17,34,146724.87443844983
C01736,Customer 1736,Enterprise,East,6720152.430307896,21,63,320007.2585860903
C01737,Customer 1737,SMB,Central,2935076.962158844,26,40,112887.57546764784
C01738,Customer 1738,Enterprise,North,5036666.537598698,22,55,228939.3880726681
C01739,Customer 1739,SMB,West,2633765.382167161,22,31,119716.6082803255
C01740,Customer 1740,SMB,East,2602254.614623648,20,27,130112.73073118241
C01741,Customer 1741,Mid-Market,South,5582411.581584227,32,59,174450.3619245071
C01742,Customer 1742,Enterprise,South,5475238.310969731,21,58,260725.63385570148
C01743,Customer 1743,Mid-Market,North,2946429.7489015944,14,25,210459.26777868532
C01744,Customer 1744,Mid-Market,Central,3820269.6522357347,24,49,159177.90217648895
C01745,Customer 1745,Mid-Market,East,4338638.952020974,26,52,166870.7289238836
C01746,Customer 1746,SMB,West,3160429.255963084,30,37,105347.64186543613
C01747,Customer 1747,Mid-Market,East,5741304.401393564,24,49,239221.01672473186
C01748,Customer 1748,SMB,West,3120413.625712938,26,37,120015.90868126685
C01749,Customer 1749,Enterprise,West,4575232.125443191,22,60,207965.09661105415
C01750,Customer 1750,SMB,South,2045016.284184767,19,25,107632.43600972458
C01751,Customer 1751,Mid-Market,West,1582944.8449465951,15,27,105529.656329773
C01752,Customer 1752,Mid-Market,North,4330798.571614719,25,51,173231.94286458875
C01753,Customer 1753,Mid-Market,Central,5341070.2899020715,22,42,242775.922268276
C01754,Customer 1754,Enterprise,East,5589589.74076567,25,63,223583.5896306268
C01755,Customer 1755,SMB,South,2557494.371988174,19,30,134604.966946746
C01756,Customer 1756,Mid-Market,West,1781698.2402001086,18,33,98983.2355666727
C01757,Customer 1757,Mid-Market,North,2964981.6041204766,23,44,128912.24365741202
C01758,Customer 1758,Mid-Market,Central,3942043.542805941,21,41,187716.35918123528
C01759,Customer 1759,Mid-Market,Central,3605509.3485429366,23,42,156761.27602360593
C01760,Customer 1760,Enterprise,Central,3777203.998637853,21,43,179866.85707799302
C01761,Customer 1761,Enterprise,South,5698578.260941995,21,64,271360.86956866644
C01762,Customer 1762,Enterprise,North,4516688.551833527,23,59,196377.76312319684
C01763,Customer 1763,Mid-Market,North,4082085.6787746646,22,38,185549.34903521204
C01764,Customer 1764,Enterprise,North,4398980.687310005,27,53,162925.21064111128
C01765,Customer 1765,SMB,North,2830197.4595033,19,22,148957.76102648946
